time,logger,level,message,exception
2012-07-03 11:47:12.2108,Raven.Database.Server.HttpServer,Debug,Request # 147: GET     -     0 ms - SomeDB     - 200 - /docs/UserModels/258,
2012-07-03 11:47:12.2108,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserModels/258 and etag ,
2012-07-03 11:47:12.2108,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/258' was deleted,
2012-07-03 11:47:12.2108,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 40 because: DEL UserModels/258,
2012-07-03 11:47:12.2108,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0031455,
2012-07-03 11:47:12.2108,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/UserModels, Keys: UserModels/258",
2012-07-03 11:47:12.2108,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/258' was not found,
2012-07-03 11:47:12.2108,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 40, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:47:12.2108,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (UserModels/258) from Temp/UserModels,
2012-07-03 11:47:12.2108,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 41 because: WORK BY IndexingExecuter,
2012-07-03 11:47:12.2108,Raven.Database.Server.HttpServer,Debug,Request # 148: POST    -     4 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:47:12.2108,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 41, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:47:12.2108,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 41, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:47:12.2108,Raven.Database.Server.HttpServer,Debug,"	DELETE UserModels/258
",
2012-07-03 11:48:18.4345,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-07-03 11:48:18.4345,Raven.Database.Server.HttpServer,Debug,Request # 149: GET     -     0 ms - SomeDB     - 404 - /docs/Raven/Replication/Destinations,
2012-07-03 11:48:18.5285,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/SomeDB' was found,
2012-07-03 11:48:18.5285,Raven.Database.Server.HttpServer,Debug,Request # 150: GET     -     4 ms - <default>  - 200 - /docs/Raven/Databases/SomeDB,
2012-07-03 11:48:20.8257,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserModels for all documents,
2012-07-03 11:48:20.8257,Raven.Database.Server.HttpServer,Debug,Request # 151: GET     -     1 ms - SomeDB     - 200 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:48:20.8257,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
	Index: Temp/UserModels
	Results: 0 returned out of 0 total.
",
2012-07-03 11:50:37.4110,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-07-03 11:50:37.4110,Raven.Database.Server.HttpServer,Debug,Request # 152: GET     -     0 ms - SomeDB     - 404 - /docs/Raven/Replication/Destinations,
2012-07-03 11:50:37.6001,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/SomeDB' was found,
2012-07-03 11:50:37.6001,Raven.Database.Server.HttpServer,Debug,Request # 153: GET     -     0 ms - <default>  - 200 - /docs/Raven/Databases/SomeDB,
2012-07-03 11:51:10.1181,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-07-03 11:51:10.1181,Raven.Database.Server.HttpServer,Debug,Request # 154: GET     -     0 ms - SomeDB     - 404 - /docs/Raven/Replication/Destinations,
2012-07-03 11:51:10.2111,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/SomeDB' was found,
2012-07-03 11:51:10.2111,Raven.Database.Server.HttpServer,Debug,Request # 155: GET     -     0 ms - <default>  - 200 - /docs/Raven/Databases/SomeDB,
2012-07-03 11:52:48.9902,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-07-03 11:52:48.9902,Raven.Database.Server.HttpServer,Debug,Request # 156: GET     -     1 ms - SomeDB     - 404 - /docs/Raven/Replication/Destinations,
2012-07-03 11:52:49.1352,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/SomeDB' was found,
2012-07-03 11:52:49.1352,Raven.Database.Server.HttpServer,Debug,Request # 157: GET     -     0 ms - <default>  - 200 - /docs/Raven/Databases/SomeDB,
2012-07-03 11:53:07.9240,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-07-03 11:53:07.9240,Raven.Database.Server.HttpServer,Debug,Request # 158: GET     -     0 ms - SomeDB     - 404 - /docs/Raven/Replication/Destinations,
2012-07-03 11:53:08.0811,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/SomeDB' was found,
2012-07-03 11:53:08.0811,Raven.Database.Server.HttpServer,Debug,Request # 159: GET     -     0 ms - <default>  - 200 - /docs/Raven/Databases/SomeDB,
2012-07-03 11:53:28.7421,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/UserModels' was found,
2012-07-03 11:53:28.7421,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/ServerPrefixForHilo' was not found,
2012-07-03 11:53:28.7421,Raven.Database.Server.HttpServer,Debug,Request # 160: GET     -     0 ms - SomeDB     - 200 - /queries/?&id=Raven/Hilo/UserModels&id=Raven/ServerPrefixForHilo,
2012-07-03 11:53:28.7771,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/UserModels', update: True, ",
2012-07-03 11:53:28.7771,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 42 because: PUT Raven/Hilo/UserModels,
2012-07-03 11:53:28.7771,Raven.Database.DocumentDatabase,Debug,Put document Raven/Hilo/UserModels with etag 00000000-0000-0600-0000-000000000004,
2012-07-03 11:53:28.7771,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0600-0000-000000000003,
2012-07-03 11:53:28.7771,Raven.Database.Server.HttpServer,Debug,Request # 161: PUT     -     4 ms - SomeDB     - 201 - /docs/Raven/Hilo/UserModels,
2012-07-03 11:53:28.7771,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 42, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:53:28.7771,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/UserModels,
2012-07-03 11:53:28.7771,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 0 documents remained",
2012-07-03 11:53:28.7771,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Temp/UserModels, no indexing will be performed, updating to 00000000-0000-0600-0000-000000000004, 03/07/2012 6:53:28 PM",
2012-07-03 11:53:28.7771,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 43 because: WORK BY IndexingExecuter,
2012-07-03 11:53:28.7771,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 43, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:53:28.7771,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 43, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:53:28.8611,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'UserModels/289', update: False, ",
2012-07-03 11:53:28.8611,Raven.Database.DocumentDatabase,Debug,Put document UserModels/289 with etag 00000000-0000-0600-0000-000000000005,
2012-07-03 11:53:28.8611,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 44 because: PUT UserModels/289,
2012-07-03 11:53:28.8611,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0037306,
2012-07-03 11:53:28.8611,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0600-0000-000000000004,
2012-07-03 11:53:28.8611,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 44, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:53:28.8611,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-07-03 11:53:28.8611,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/UserModels, LastIndexedEtag: 00000000-0000-0600-0000-000000000004",
2012-07-03 11:53:28.8611,Raven.Database.Server.HttpServer,Debug,Request # 162: POST    -     5 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:53:28.8611,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/UserModels. (UserModels/289),
2012-07-03 11:53:28.8611,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserModels/289 result in index Temp/UserModels gave document: 	__document_id IS: usermodels/289
",
2012-07-03 11:53:28.8611,Raven.Database.Server.HttpServer,Debug,"	PUT UserModels/289
",
2012-07-03 11:53:28.8611,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/UserModels,
2012-07-03 11:53:28.8611,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 45 because: WORK BY IndexingExecuter,
2012-07-03 11:53:28.8611,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 45, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:53:28.8611,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 45, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:53:28.9381,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserModels for all documents,
2012-07-03 11:53:28.9381,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/289' was found,
2012-07-03 11:53:28.9381,Raven.Database.Server.HttpServer,Debug,Request # 163: GET     -     1 ms - SomeDB     - 200 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:53:28.9381,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 1 ms
	Index: Temp/UserModels
	Results: 1 returned out of 1 total.
",
2012-07-03 11:53:36.1649,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/289' was found,
2012-07-03 11:53:36.1649,Raven.Database.Server.HttpServer,Debug,Request # 164: GET     -     0 ms - SomeDB     - 200 - /docs/UserModels/289,
2012-07-03 11:53:36.1849,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserModels/289 and etag ,
2012-07-03 11:53:36.1849,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/289' was deleted,
2012-07-03 11:53:36.1889,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 46 because: DEL UserModels/289,
2012-07-03 11:53:36.1889,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0039978,
2012-07-03 11:53:36.1889,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/UserModels, Keys: UserModels/289",
2012-07-03 11:53:36.1889,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/289' was not found,
2012-07-03 11:53:36.1889,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 46, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:53:36.1889,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (UserModels/289) from Temp/UserModels,
2012-07-03 11:53:36.1889,Raven.Database.Server.HttpServer,Debug,Request # 165: POST    -     5 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:53:36.1889,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 47 because: WORK BY IndexingExecuter,
2012-07-03 11:53:36.1889,Raven.Database.Server.HttpServer,Debug,"	DELETE UserModels/289
",
2012-07-03 11:53:36.1889,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 47, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:53:36.1889,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 47, for: IndexingExecuter, will wait for additional work",
